locationName,stationId,location_Id,time_Id
"WUQI,梧棲","467770",74,2
"ALISHAN,阿里山","467530",75,2
"SUN MOON LAKE,日月潭","467650",76,2
"TAICHUNG,臺中","467490",77,2
"MATSU,馬祖","467990",78,2
"DONGJIDAO,東吉島","467300",79,2
"HENGCHUN,恆春","467590",80,2
"KEELUNG,基隆","466940",81,2
"LANYU,蘭嶼","467620",82,2
"BANQIAO,板橋","466880",83,2
"HSINCHU,新竹","467571",84,3
"TAIPEI,臺北","466920",85,3
"DAWU,大武","467540",86,3
"TAMSUI,淡水","466900",87,3
"PENGHU,澎湖","467350",88,3
"SU-AO,蘇澳","467060",89,3
"KINMEN,金門","467110",90,3
"KAOHSIUNG,高雄","467440",91,3
"TAITUNG,臺東","467660",92,3
"CHIAYI,嘉義","467480",93,3
"YILAN,宜蘭","467080",94,3
"PENGJIAYU,彭佳嶼","466950",95,3
"HUALIEN,花蓮","466990",96,3
"ANBU,鞍部","466910",97,3
"TAINAN,臺南","467410",98,3
"ZHUZIHU,竹子湖","466930",99,3
"YUSHAN,玉山","467550",100,3
"CHENGGONG,成功","467610",101,3
"WUQI,梧棲","467770",102,3
"ALISHAN,阿里山","467530",103,3
"SUN MOON LAKE,日月潭","467650",104,3
"TAICHUNG,臺中","467490",105,3
"MATSU,馬祖","467990",106,3
"DONGJIDAO,東吉島","467300",107,3
"HENGCHUN,恆春","467590",108,3
"KEELUNG,基隆","466940",109,3
"LANYU,蘭嶼","467620",110,3
"BANQIAO,板橋","466880",111,3
"HSINCHU,新竹","467571",112,4
"TAIPEI,臺北","466920",113,4
"DAWU,大武","467540",114,4
"TAMSUI,淡水","466900",115,4
"PENGHU,澎湖","467350",116,4
"SU-AO,蘇澳","467060",117,4
"KINMEN,金門","467110",118,4
"KAOHSIUNG,高雄","467440",119,4
"TAITUNG,臺東","467660",120,4
"CHIAYI,嘉義","467480",121,4
"YILAN,宜蘭","467080",122,4
"PENGJIAYU,彭佳嶼","466950",123,4
"HUALIEN,花蓮","466990",124,4
"ANBU,鞍部","466910",125,4
"TAINAN,臺南","467410",126,4
"ZHUZIHU,竹子湖","466930",127,4
"YUSHAN,玉山","467550",128,4
"CHENGGONG,成功","467610",129,4
"WUQI,梧棲","467770",130,4
"ALISHAN,阿里山","467530",131,4
"SUN MOON LAKE,日月潭","467650",132,4
"XINWU,新屋","467050",133,4
"MATSU,馬祖","467990",134,4
"DONGJIDAO,東吉島","467300",135,4
"HENGCHUN,恆春","467590",136,4
"KEELUNG,基隆","466940",137,4
"LANYU,蘭嶼","467620",138,4
"TAICHUNG,臺中","467490",139,4
"BANQIAO,板橋","466880",140,4
"HSINCHU,新竹","467571",141,5
"TAIPEI,臺北","466920",142,5
"DAWU,大武","467540",143,5
"TAMSUI,淡水","466900",144,5
"PENGHU,澎湖","467350",145,5
"SU-AO,蘇澳","467060",146,5
"KINMEN,金門","467110",147,5
"KAOHSIUNG,高雄","467440",148,5
"TAITUNG,臺東","467660",149,5
"CHIAYI,嘉義","467480",150,5
"YILAN,宜蘭","467080",151,5
"PENGJIAYU,彭佳嶼","466950",152,5
"HUALIEN,花蓮","466990",153,5
"ANBU,鞍部","466910",154,5
"TAINAN,臺南","467410",155,5
"ZHUZIHU,竹子湖","466930",156,5
"YUSHAN,玉山","467550",157,5
"CHENGGONG,成功","467610",158,5
"WUQI,梧棲","467770",159,5
"ALISHAN,阿里山","467530",160,5
"SUN MOON LAKE,日月潭","467650",161,5
"TAICHUNG,臺中","467490",162,5
"MATSU,馬祖","467990",163,5
"DONGJIDAO,東吉島","467300",164,5
"HENGCHUN,恆春","467590",165,5
"KEELUNG,基隆","466940",166,5
"LANYU,蘭嶼","467620",167,5
"BANQIAO,板橋","466880",168,5
"HSINCHU,新竹","467571",169,6
"TAIPEI,臺北","466920",170,6
"DAWU,大武","467540",171,6
"TAMSUI,淡水","466900",172,6
"PENGHU,澎湖","467350",173,6
"SU-AO,蘇澳","467060",174,6
"KINMEN,金門","467110",175,6
"KAOHSIUNG,高雄","467440",176,6
"TAITUNG,臺東","467660",177,6
"CHIAYI,嘉義","467480",178,6
"YILAN,宜蘭","467080",179,6
"PENGJIAYU,彭佳嶼","466950",180,6
"HUALIEN,花蓮","466990",181,6
"ANBU,鞍部","466910",182,6
"TAINAN,臺南","467410",183,6
"ZHUZIHU,竹子湖","466930",184,6
"YUSHAN,玉山","467550",185,6
"CHENGGONG,成功","467610",186,6
"WUQI,梧棲","467770",187,6
"ALISHAN,阿里山","467530",188,6
"SUN MOON LAKE,日月潭","467650",189,6
"XINWU,新屋","467050",190,6
"MATSU,馬祖","467990",191,6
"DONGJIDAO,東吉島","467300",192,6
"HENGCHUN,恆春","467590",193,6
"KEELUNG,基隆","466940",194,6
"LANYU,蘭嶼","467620",195,6
"TAICHUNG,臺中","467490",196,6
"BANQIAO,板橋","466880",197,6
"HSINCHU,新竹","467571",198,7
"TAIPEI,臺北","466920",199,7
"DAWU,大武","467540",200,7
"TAMSUI,淡水","466900",201,7
"PENGHU,澎湖","467350",202,7
"SU-AO,蘇澳","467060",203,7
"KINMEN,金門","467110",204,7
"KAOHSIUNG,高雄","467440",205,7
"TAITUNG,臺東","467660",206,7
"CHIAYI,嘉義","467480",207,7
"YILAN,宜蘭","467080",208,7
"PENGJIAYU,彭佳嶼","466950",209,7
"HUALIEN,花蓮","466990",210,7
"ANBU,鞍部","466910",211,7
"TAINAN,臺南","467410",212,7
"ZHUZIHU,竹子湖","466930",213,7
"YUSHAN,玉山","467550",214,7
"CHENGGONG,成功","467610",215,7
"WUQI,梧棲","467770",216,7
"ALISHAN,阿里山","467530",217,7
"SUN MOON LAKE,日月潭","467650",218,7
"XINWU,新屋","467050",219,7
"MATSU,馬祖","467990",220,7
"DONGJIDAO,東吉島","467300",221,7
"HENGCHUN,恆春","467590",222,7
"KEELUNG,基隆","466940",223,7
"LANYU,蘭嶼","467620",224,7
"TAICHUNG,臺中","467490",225,7
"BANQIAO,板橋","466880",226,7
"HSINCHU,新竹","467571",227,8
"TAIPEI,臺北","466920",228,8
"DAWU,大武","467540",229,8
"TAMSUI,淡水","466900",230,8
"PENGHU,澎湖","467350",231,8
"SU-AO,蘇澳","467060",232,8
"KINMEN,金門","467110",233,8
"KAOHSIUNG,高雄","467440",234,8
"TAITUNG,臺東","467660",235,8
"CHIAYI,嘉義","467480",236,8
"YILAN,宜蘭","467080",237,8
"PENGJIAYU,彭佳嶼","466950",238,8
"HUALIEN,花蓮","466990",239,8
"ANBU,鞍部","466910",240,8
"TAINAN,臺南","467410",241,8
"ZHUZIHU,竹子湖","466930",242,8
"YUSHAN,玉山","467550",243,8
"CHENGGONG,成功","467610",244,8
"WUQI,梧棲","467770",245,8
"ALISHAN,阿里山","467530",246,8
"SUN MOON LAKE,日月潭","467650",247,8
"XINWU,新屋","467050",248,8
"MATSU,馬祖","467990",249,8
"DONGJIDAO,東吉島","467300",250,8
"HENGCHUN,恆春","467590",251,8
"KEELUNG,基隆","466940",252,8
"LANYU,蘭嶼","467620",253,8
"TAICHUNG,臺中","467490",254,8
"BANQIAO,板橋","466880",255,8
"HSINCHU,新竹","467571",256,9
"TAIPEI,臺北","466920",257,9
"DAWU,大武","467540",258,9
"TAMSUI,淡水","466900",259,9
"PENGHU,澎湖","467350",260,9
"SU-AO,蘇澳","467060",261,9
"KINMEN,金門","467110",262,9
"KAOHSIUNG,高雄","467440",263,9
"TAITUNG,臺東","467660",264,9
"CHIAYI,嘉義","467480",265,9
"YILAN,宜蘭","467080",266,9
"PENGJIAYU,彭佳嶼","466950",267,9
"HUALIEN,花蓮","466990",268,9
"ANBU,鞍部","466910",269,9
"TAINAN,臺南","467410",270,9
"ZHUZIHU,竹子湖","466930",271,9
"YUSHAN,玉山","467550",272,9
"CHENGGONG,成功","467610",273,9
"WUQI,梧棲","467770",274,9
"ALISHAN,阿里山","467530",275,9
"SUN MOON LAKE,日月潭","467650",276,9
"XINWU,新屋","467050",277,9
"MATSU,馬祖","467990",278,9
"DONGJIDAO,東吉島","467300",279,9
"HENGCHUN,恆春","467590",280,9
"KEELUNG,基隆","466940",281,9
"LANYU,蘭嶼","467620",282,9
"TAICHUNG,臺中","467490",283,9
"BANQIAO,板橋","466880",284,9
"HSINCHU,新竹","467571",285,10
"TAIPEI,臺北","466920",286,10
"DAWU,大武","467540",287,10
"TAMSUI,淡水","466900",288,10
"PENGHU,澎湖","467350",289,10
"SU-AO,蘇澳","467060",290,10
"KINMEN,金門","467110",291,10
"KAOHSIUNG,高雄","467440",292,10
"TAITUNG,臺東","467660",293,10
"CHIAYI,嘉義","467480",294,10
"YILAN,宜蘭","467080",295,10
"PENGJIAYU,彭佳嶼","466950",296,10
"HUALIEN,花蓮","466990",297,10
"ANBU,鞍部","466910",298,10
"TAINAN,臺南","467410",299,10
"ZHUZIHU,竹子湖","466930",300,10
"YUSHAN,玉山","467550",301,10
"CHENGGONG,成功","467610",302,10
"WUQI,梧棲","467770",303,10
"ALISHAN,阿里山","467530",304,10
"SUN MOON LAKE,日月潭","467650",305,10
"XINWU,新屋","467050",306,10
"MATSU,馬祖","467990",307,10
"DONGJIDAO,東吉島","467300",308,10
"HENGCHUN,恆春","467590",309,10
"KEELUNG,基隆","466940",310,10
"LANYU,蘭嶼","467620",311,10
"TAICHUNG,臺中","467490",312,10
"BANQIAO,板橋","466880",313,10
"HSINCHU,新竹","467571",314,11
"TAIPEI,臺北","466920",315,11
"DAWU,大武","467540",316,11
"TAMSUI,淡水","466900",317,11
"PENGHU,澎湖","467350",318,11
"SU-AO,蘇澳","467060",319,11
"KINMEN,金門","467110",320,11
"KAOHSIUNG,高雄","467440",321,11
"TAITUNG,臺東","467660",322,11
"CHIAYI,嘉義","467480",323,11
"YILAN,宜蘭","467080",324,11
"PENGJIAYU,彭佳嶼","466950",325,11
"HUALIEN,花蓮","466990",326,11
"ANBU,鞍部","466910",327,11
"TAINAN,臺南","467410",328,11
"ZHUZIHU,竹子湖","466930",329,11
"YUSHAN,玉山","467550",330,11
"CHENGGONG,成功","467610",331,11
"WUQI,梧棲","467770",332,11
"ALISHAN,阿里山","467530",333,11
"SUN MOON LAKE,日月潭","467650",334,11
"XINWU,新屋","467050",335,11
"MATSU,馬祖","467990",336,11
"DONGJIDAO,東吉島","467300",337,11
"HENGCHUN,恆春","467590",338,11
"KEELUNG,基隆","466940",339,11
"LANYU,蘭嶼","467620",340,11
"TAICHUNG,臺中","467490",341,11
"BANQIAO,板橋","466880",342,11
